0	1.567206
1	1.567223
2	1.567099
3	1.567023
4	1.567167
5	1.567247
6	1.567201
7	1.56708
8	1.566988
9	1.566991
10	1.567068
11	1.567238
12	1.567007
13	1.567073
14	1.567103
15	1.567114
16	1.566916
17	1.566916
18	1.566946
19	1.56703
20	1.567206
21	1.567041
22	1.567067
23	1.56699
24	1.566972
25	1.566982
26	1.567102
27	1.567041
28	1.567098
29	1.567048
30	1.567191
31	1.567196
32	1.566946
33	1.567082
34	1.567107
35	1.567188
36	1.567172
37	1.567081
38	1.567137
39	1.567259
40	1.567348
41	1.567398
42	1.567044
43	1.567096
44	1.567108
45	1.567173
46	1.567349
47	1.567157
48	1.567256
49	1.567202
50	1.567299
51	1.567305
52	1.567155
53	1.567126
54	1.56712
55	1.567299
56	1.567356
57	1.567315
58	1.567321
59	1.56729
60	1.567395
61	1.567436
62	1.567151
63	1.567249
64	1.56719
65	1.567439
66	1.567249
67	1.567223
68	1.567317
69	1.567278
70	1.567264
71	1.56731
72	1.567276
73	1.567278
74	1.567229
75	1.567444
76	1.56738
77	1.567326
78	1.56734
79	1.567335
80	1.567407
81	1.567381
82	1.567249
83	1.567282
84	1.567171
85	1.567431
86	1.567367
87	1.567335
88	1.567403
89	1.567331
90	1.567386
91	1.567477
92	1.567327
93	1.567347
94	1.567348
95	1.567428
96	1.567405
97	1.567465
98	1.5674
99	1.567429
100	1.567451
101	1.567526
102	1.567359
103	1.567379
104	1.567305
105	1.567131
106	1.567272
107	1.567174
108	1.567282
109	1.567311
110	1.567322
111	1.567288
112	1.567206
113	1.567148
114	1.567226
115	1.567293
116	1.567303
117	1.567354
118	1.567257
119	1.567226
120	1.567389
121	1.56738
122	1.567267
123	1.567307
124	1.567342
125	1.567316
126	1.567286
127	1.567435
128	1.567336
129	1.567299
130	1.567511
131	1.567508
132	1.567471
133	1.567433
134	1.567406
135	1.567486
136	1.567499
137	1.567374
138	1.567467
139	1.567407
140	1.567518
141	1.567499
142	1.567394
143	1.567474
144	1.567453
145	1.567562
146	1.567513
147	1.567449
148	1.567312
149	1.567417
150	1.567633
151	1.567535
152	1.567446
153	1.567499
154	1.567451
155	1.567501
156	1.567573
157	1.567421
158	1.567417
159	1.567406
160	1.567453
161	1.567435
162	1.567467
163	1.567427
164	1.56743
165	1.567451
166	1.567453
167	1.567267
168	1.56738
169	1.567378
170	1.567277
171	1.567456
172	1.567458
173	1.567403
174	1.567427
175	1.567517
176	1.567383
177	1.567403
178	1.567425
179	1.567402
180	1.567462
181	1.567555
182	1.567304
183	1.567501
184	1.567409
185	1.567605
186	1.56752
187	1.567483
188	1.567502
189	1.567469
190	1.567385
191	1.567521
192	1.56735
193	1.567517
194	1.56749
195	1.56756
196	1.567456
197	1.567473
198	1.567405
199	1.567539
200	1.567469
201	1.567558
202	1.567505
203	1.567565
204	1.567506
205	1.567665
206	1.567691
207	1.567549
208	1.567633
209	1.567644
210	1.567706
211	1.567665
212	1.567551
213	1.567669
214	1.567512
215	1.567536
216	1.567729
217	1.567626
218	1.567626
219	1.567681
220	1.567661
221	1.567741
222	1.567561
223	1.567618
224	1.567682
225	1.567751
226	1.567642
227	1.5675
228	1.567571
229	1.567603
230	1.567664
231	1.567711
232	1.567553
233	1.567513
234	1.567638
235	1.567691
236	1.567661
237	1.567546
238	1.567602
239	1.567631
240	1.567686
241	1.567533
242	1.567433
243	1.567258
244	1.567293
245	1.567405
246	1.567458
247	1.567401
248	1.567437
249	1.567397
250	1.567512
251	1.567508
252	1.567412
253	1.567489
254	1.567424
255	1.567467
256	1.567492
257	1.567463
258	1.567567
259	1.567611
260	1.567553
261	1.567551
262	1.567632
263	1.567608
264	1.56747
265	1.567703
266	1.567646
267	1.567234
268	1.567324
269	1.56741
270	1.567257
271	1.567524
272	1.567506
273	1.567503
274	1.567535
275	1.567585
276	1.567549
277	1.567504
278	1.567533
279	1.567535
280	1.567574
281	1.567546
282	1.567537
283	1.567483
284	1.567484
285	1.567592
286	1.567463
287	1.567525
288	1.567603
289	1.567643
290	1.567674
291	1.567688
292	1.567492
293	1.567505
294	1.567664
295	1.56752
296	1.567726
297	1.567602
298	1.567469
299	1.567577
300	1.567733
301	1.567565
302	1.567512
303	1.567597
304	1.567702
305	1.567765
306	1.56771
307	1.567653
308	1.567606
309	1.567586
310	1.567684
311	1.56774
312	1.56767
313	1.567646
314	1.567601
315	1.567718
316	1.567583
317	1.567667
318	1.567577
319	1.567528
320	1.567648
321	1.567416
322	1.567326
323	1.567403
324	1.567435
325	1.567366
326	1.567458
327	1.567424
328	1.567424
329	1.567346
330	1.567235
331	1.567216
332	1.567216
333	1.567259
334	1.567135
335	1.567505
336	1.567531
337	1.567453
338	1.567549
339	1.567524
340	1.567596
341	1.567628
342	1.567483
343	1.567594
344	1.567514
345	1.567622
346	1.567629
347	1.567563
348	1.56761
349	1.567526
350	1.567676
351	1.567642
352	1.567644
353	1.567549
354	1.567547
355	1.567645
356	1.567691
357	1.567672
358	1.567581
359	1.567675
360	1.567765
361	1.567795
362	1.567659
363	1.567576
364	1.567656
365	1.567776
366	1.567731
367	1.567728
368	1.567641
369	1.567663
370	1.567734
371	1.567816
372	1.567576
373	1.567659
374	1.567574
375	1.567638
376	1.567617
377	1.567621
378	1.567604
379	1.567606
380	1.567699
381	1.5678
382	1.567663
383	1.567658
384	1.567592
385	1.567777
386	1.567665
387	1.567564
388	1.567435
389	1.567779
390	1.567672
391	1.567609
392	1.567481
393	1.567629
394	1.567649
395	1.567621
396	1.56768
397	1.56767
398	1.567558
399	1.567603
400	1.567683
401	1.567692
402	1.567647
403	1.567615
404	1.567789
405	1.567744
406	1.567729
407	1.567649
408	1.567752
409	1.567649
410	1.567766
411	1.56779
412	1.567749
413	1.567594
414	1.56776
415	1.567779
416	1.567567
417	1.567749
418	1.567674
419	1.567731
420	1.567498
421	1.567493
422	1.567588
423	1.567685
424	1.567707
425	1.567764
426	1.567785
427	1.567667
428	1.56779
429	1.567792
430	1.567686
431	1.567644
432	1.567834
433	1.567715
434	1.567648
435	1.567693
436	1.567738
437	1.567749
438	1.567807
439	1.567843
440	1.567759
441	1.567709
442	1.567855
443	1.567887
444	1.567768
445	1.567719
446	1.567801
447	1.567722
448	1.567692
449	1.56748
450	1.567616
451	1.567614
452	1.56771
453	1.567852
454	1.567816
455	1.567884
456	1.567935
457	1.567834
458	1.567864
459	1.567892
460	1.567727
461	1.567673
462	1.567719
463	1.567782
464	1.567734
465	1.56777
466	1.567737
467	1.567699
468	1.567771
469	1.567642
470	1.567743
471	1.567758
472	1.567772
473	1.567865
474	1.567876
475	1.567752
476	1.567916
477	1.56777
478	1.567787
479	1.567722
480	1.56764
481	1.567746
482	1.567733
483	1.567866
484	1.567959
485	1.567916
486	1.567922
487	1.567884
488	1.567979
489	1.567795
490	1.567899
491	1.567948
492	1.567938
493	1.567912
494	1.567993
495	1.567804
496	1.567909
497	1.567772
498	1.567675
499	1.567747
500	1.567537
501	1.567612
502	1.567702
503	1.567664
504	1.567708
505	1.567672
506	1.567769
507	1.567756
508	1.567736
509	1.567734
510	1.56773
511	1.567603
512	1.567694
513	1.567784
514	1.567633
515	1.567613
516	1.567793
517	1.567795
518	1.567749
519	1.567739
520	1.56778
521	1.567763
522	1.567761
523	1.567762
524	1.567795
525	1.567813
526	1.567677
527	1.567697
528	1.567841
529	1.567722
530	1.567731
531	1.567752
532	1.567669
533	1.567706
534	1.567793
535	1.567744
536	1.567819
537	1.567814
538	1.567802
539	1.567736
540	1.567735
541	1.56772
542	1.567615
543	1.567599
544	1.5676
545	1.567631
546	1.567727
547	1.567737
548	1.567692
549	1.567685
550	1.567756
551	1.567709
552	1.567657
553	1.567654
554	1.567668
555	1.567776
556	1.567732
557	1.567758
558	1.567792
559	1.567867
560	1.567818
561	1.567836
562	1.56781
563	1.567646
564	1.567699
565	1.567818
566	1.567823
567	1.567749
568	1.567793
569	1.567911
570	1.567755
571	1.567666
572	1.567795
573	1.567792
574	1.567772
575	1.567833
576	1.567877
577	1.567599
578	1.56781
579	1.567844
580	1.567786
581	1.567735
582	1.567776
583	1.567852
584	1.567836
585	1.567834
586	1.567799
587	1.567861
588	1.567849
589	1.56779
590	1.567549
591	1.567311
592	1.567299
593	1.567213
594	1.567412
595	1.567393
596	1.567404
597	1.56736
598	1.567416
599	1.567323
600	1.567367
601	1.567293
602	1.567462
603	1.567417
604	1.567441
605	1.567489
606	1.567435
607	1.567449
608	1.567499
609	1.567444
610	1.567288
611	1.567417
612	1.567456
613	1.56748
614	1.567426
615	1.56739
616	1.567393
617	1.567144
618	1.56725
619	1.567267
620	1.567207
621	1.567253
622	1.567297
623	1.567263
624	1.567289
625	1.567337
626	1.567357
627	1.567223
628	1.567435
629	1.567345
630	1.567405
631	1.567457
632	1.567447
633	1.567344
634	1.567196
635	1.567129
636	1.567159
637	1.567002
638	1.567028
639	1.567228
640	1.567173
641	1.567187
642	1.567152
643	1.567251
644	1.567098
645	1.567246
646	1.567182
647	1.567235
648	1.567228
649	1.567137
650	1.56726
651	1.567133
652	1.56717
653	1.567169
654	1.567108
655	1.567225
656	1.56725
657	1.56718
658	1.567122
659	1.567094
660	1.567268
661	1.567214
662	1.567162
663	1.567246
664	1.567317
665	1.567197
666	1.567257
667	1.567295
