0	1.567232
1	1.567307
2	1.567275
3	1.567183
4	1.567296
5	1.567285
6	1.567286
7	1.567367
8	1.567249
9	1.567275
10	1.567293
11	1.567326
12	1.567337
13	1.567399
14	1.567346
15	1.567262
16	1.567294
17	1.567224
18	1.567223
19	1.56729
20	1.567272
21	1.567285
22	1.5674
23	1.567293
24	1.567387
25	1.567329
26	1.567332
27	1.567188
28	1.567207
29	1.567309
30	1.56729
31	1.567317
32	1.567198
33	1.56734
34	1.567378
35	1.567161
36	1.567376
37	1.567374
38	1.567291
39	1.567296
40	1.567335
41	1.567264
42	1.567243
43	1.56738
44	1.567314
45	1.567312
46	1.567319
47	1.567367
48	1.567366
49	1.567317
50	1.567444
51	1.567355
52	1.567404
53	1.567207
54	1.567289
55	1.567307
56	1.567396
57	1.567198
58	1.567208
59	1.567321
60	1.567227
61	1.567235
62	1.567363
63	1.567351
64	1.56735
65	1.567305
66	1.567333
67	1.567392
68	1.567341
69	1.567254
70	1.567307
71	1.567407
72	1.567379
73	1.567324
74	1.567235
75	1.567321
76	1.56723
77	1.567321
78	1.567304
79	1.567356
80	1.567296
81	1.567446
82	1.567392
83	1.567105
84	1.567295
85	1.567372
86	1.567393
87	1.567426
88	1.567351
89	1.567253
90	1.567226
91	1.567321
92	1.567417
93	1.567428
94	1.56734
95	1.567317
96	1.567312
97	1.567464
98	1.567404
99	1.567285
100	1.567448
101	1.567388
102	1.567374
103	1.56734
104	1.567232
105	1.567309
106	1.567214
107	1.567335
108	1.567384
109	1.567404
110	1.567317
111	1.567375
112	1.567381
113	1.567381
114	1.567383
115	1.567278
116	1.567371
117	1.567288
118	1.56731
119	1.567372
120	1.567221
121	1.567289
122	1.567339
123	1.567264
124	1.567257
125	1.567398
126	1.567387
127	1.567411
128	1.567461
129	1.567303
130	1.567395
131	1.567373
132	1.567392
133	1.567321
134	1.567415
135	1.567223
136	1.567362
137	1.56736
138	1.567371
139	1.567382
140	1.567335
141	1.567223
142	1.567299
143	1.567362
144	1.567345
145	1.567271
146	1.567301
147	1.567342
148	1.567403
149	1.567308
150	1.567368
151	1.567203
152	1.56743
153	1.567212
154	1.567319
155	1.567374
156	1.567405
157	1.567399
158	1.567411
159	1.567353
160	1.56738
161	1.567326
162	1.567448
163	1.567272
164	1.567291
165	1.567388
166	1.567351
167	1.567458
168	1.567348
169	1.567337
170	1.567219
171	1.567259
172	1.567342
173	1.567291
174	1.567316
175	1.567378
176	1.567353
177	1.56735
178	1.567327
