0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	4.805625e-05
6	0.0
7	5.76675e-05
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
26	0.0
27	0.0
28	0.0
29	0.0
30	0.0
31	0.0
32	0.0
33	8.58605e-05
34	0.0
35	0.0
36	0.0
37	0.000192225
38	0.0
39	0.0
40	0.0
41	0.0
42	0.0
43	0.0
44	0.0
45	0.0
46	0.0
47	0.0
48	0.0
49	6.4075e-07
50	0.0
51	0.0
52	0.0
53	0.0
54	0.0
55	0.0
56	0.0
57	0.0
58	0.0
59	0.0002441257
60	0.0
61	0.0
62	0.0
63	0.0
64	0.0
65	0.0
66	0.0
67	0.0
68	0.0
69	0.0
70	0.0
71	0.0
72	0.0
73	0.0
74	0.0
75	0.0
76	0.0
77	0.0
78	0.0
79	0.0001364797
80	0.0
81	3.8445e-06
82	0.0
83	0.0
84	0.0
85	0.0
86	0.0
87	0.0
88	0.0
89	0.0
90	0.0
91	0.0
92	0.0
93	0.000174284
94	0.0
95	2.627075e-05
96	0.0
97	0.0
98	0.0
99	5.8949e-05
100	0.0
101	0.0
102	0.0
103	9.803475e-05
104	0.0
105	0.0
106	0.0
107	0.0
108	0.0
109	9.35495e-05
110	0.0
111	0.0002441257
112	0.0
113	0.0001371205
114	0.0
115	0.0
116	0.0
117	0.000276804
118	0.0
119	9.09865e-05
120	0.0
121	0.0
122	0.0
123	0.0
124	0.0
125	0.00010252
126	0.0
127	0.0
128	0.0
129	0.0
130	0.0
131	0.00015378
132	0.0
133	0.0
134	0.0
135	6.53565e-05
136	0.0
137	0.0
138	0.0
139	2.755225e-05
140	0.0
141	0.0
142	0.0
143	1.2815e-06
144	0.0
145	0.0
146	0.0
147	0.0
148	0.0
149	0.000425458
150	0.0
151	0.0
152	0.0
153	0.0
154	0.0
155	0.0
156	0.0
157	0.0
158	0.0
159	9.7394e-05
160	0.0
161	6.79195e-05
162	0.0
163	0.0001941473
164	0.0
165	0.0
166	0.0
167	0.0
168	0.0
169	0.0002556592
170	0.0
171	3.3319e-05
172	0.0
173	0.0
174	0.0
175	0.0
176	0.0
177	0.0
178	0.0
179	0.0002325922
180	0.0
181	0.0
182	0.0
183	0.0
184	0.0
185	0.0
186	0.0
187	0.0
188	0.0
189	0.0
190	0.0
191	0.0
192	0.0
193	9.9957e-05
194	0.0
195	3.3319e-05
196	0.0
197	0.0
198	0.0
199	0.0001941473
200	0.0
201	0.0
202	0.0
203	0.0
204	0.0
205	0.0001082868
206	0.0
207	8.7142e-05
208	0.0
209	0.0004036725
210	0.0
211	0.0
212	0.0
213	2.755225e-05
214	0.0
215	0.0
216	0.0
217	7.881226e-05
218	0.0
219	0.0
220	0.0
221	0.0001569838
222	0.0
223	0.0
224	0.0
225	0.0
226	0.0
227	0.0
228	0.0
229	0.0001935065
230	0.0
231	3.011525e-05
232	0.0
233	0.0001364797
234	0.0
235	0.0
236	0.0
237	0.0
238	0.0
239	0.0001480133
240	0.0
241	0.0
242	0.0
243	2.114475e-05
244	0.0
245	6.53565e-05
246	0.0
247	0.0
248	0.0
249	5.76675e-05
250	0.0
251	0.0
252	0.0
253	9.803475e-05
254	0.0
255	0.0
256	0.0
257	0.0
258	0.0
259	4.933775e-05
260	0.0
261	0.0
262	0.0
263	0.0
264	0.0
265	0.0
266	0.0
267	0.0
268	0.0
269	0.000117898
270	0.0
271	3.908575e-05
272	0.0
273	2.563e-06
274	0.0
275	7.753076e-05
276	0.0
277	0.0
278	0.0
279	0.0002325922
280	0.0
281	0.000199914
282	0.0
283	0.0002652705
284	0.0
285	0.0002659112
286	0.0
287	9.547175e-05
288	0.0
289	0.0
290	0.0
291	0.0002389997
292	0.0
293	0.0004850478
294	0.0
295	0.0
296	0.0
297	0.0001704395
298	0.0
299	0.0002325922
300	0.0
301	0.0001390427
302	0.0
303	0.0001595468
304	0.0
305	2.17855e-05
306	0.0
307	2.498925e-05
308	0.0
309	0.0002633482
310	0.0
311	0.0
312	0.0
313	0.0001005978
314	0.0
315	0.0
316	0.0
317	0.0
318	0.0
319	0.0
320	0.0
321	8.009376e-05
322	0.0
323	8.9705e-06
324	0.0
325	0.0
326	0.0
327	0.0
328	0.0
329	9.290875e-05
330	0.0
331	7.1764e-05
332	0.0
333	0.000240922
334	0.0
335	0.0
336	0.0
337	0.0
338	0.0
339	0.00012815
340	0.0
341	0.0
342	0.0
343	0.000189662
344	0.0
345	0.000189662
346	0.0
347	7.368626e-05
348	0.0
349	0.0002313107
350	0.0
351	0.0
352	0.0
353	7.9453e-05
354	0.0
355	4.1008e-05
356	0.0
357	0.00033319
358	0.0
359	0.0003799648
360	0.0
361	2.43485e-05
362	0.0
363	0.0002223403
364	0.0
365	0.0
366	0.0
367	0.000428021
368	0.0
369	0.0001730025
370	0.0
371	0.0
372	0.0
373	3.524125e-05
374	0.0
375	3.20375e-05
376	0.0
377	1.7941e-05
378	0.0
379	4.164875e-05
380	0.0
381	0.0001243055
382	0.0
383	8.07345e-05
384	0.0
385	8.393826e-05
386	0.0
387	0.0003722758
388	0.0
389	7.881226e-05
390	0.0
391	4.48525e-06
392	0.0
393	0.0003069193
394	0.0
395	0.0002082438
396	0.0
397	0.000320375
398	0.0
399	0.0001294315
400	0.0
401	0.000117898
402	0.0
403	0.0001236647
404	0.0
405	0.0002159328
406	0.0
407	0.0001595468
408	0.0
409	0.000276804
410	0.0
411	9.675325e-05
412	0.0
413	0.0004812033
414	0.0
415	8.9705e-05
416	0.0
417	0.0001800508
418	0.0
419	0.0002172143
420	0.0
421	6.6638e-05
422	0.0
423	7.04825e-05
424	0.0
425	0.0003267825
426	0.0
427	9.931625e-05
428	0.0
429	0.0001781285
430	0.0
431	0.0001038015
432	0.0
433	0.0004735143
434	0.0
435	0.0001903028
436	0.0
437	0.0001762063
438	0.0
439	0.000238359
440	0.0
441	7.30455e-05
442	0.0
443	4.22895e-05
444	0.0
445	0.0
446	0.0
447	0.0001678765
448	0.0
449	0.0003735573
450	0.0
451	8.4579e-05
452	0.0
453	0.0001877398
454	0.0
455	0.000781715
456	0.0
457	0.0001185387
458	0.0
459	0.0001441688
460	0.0
461	0.0
462	0.0
463	7.689e-05
464	0.0
465	0.0001621098
466	0.0
467	0.0
468	0.0
469	0.000271678
470	0.0
471	0.0002825708
472	0.0
473	0.0001621098
474	0.0
475	0.0003761203
476	0.0
477	9.675325e-05
478	0.0
479	0.000125587
480	0.0
481	0.0
482	0.0
483	0.0
484	0.0
485	0.000146091
486	0.0
487	0.0001018793
488	0.0
489	0.000202477
490	0.0
491	0.000246048
492	0.0
493	0.0003370345
494	0.0
495	0.0001211017
496	0.0
