0	2.164031
1	2.164172
2	2.163164
3	2.165461
4	2.161027
5	2.163836
6	2.161989
7	2.165279
8	2.163386
9	2.16335
10	2.162637
11	2.164346
12	2.162952
13	2.165486
14	2.161373
15	2.163845
16	2.1621
17	2.164726
18	2.163475
19	2.164146
20	2.162796
21	2.164078
22	2.163084
23	2.165411
24	2.161723
25	2.165415
26	2.163208
27	2.163573
28	2.163325
29	2.163677
30	2.162382
31	2.16411
32	2.162929
33	2.165429
34	2.162106
35	2.164636
36	2.163095
37	2.165862
38	2.164365
39	2.164968
40	2.163323
41	2.165117
42	2.163869
43	2.167252
44	2.162344
45	2.164835
46	2.163023
47	2.165812
48	2.164759
49	2.164744
50	2.163321
51	2.165128
52	2.163924
53	2.165724
54	2.162526
55	2.164531
56	2.163087
57	2.1658
58	2.165142
59	2.165239
60	2.163241
61	2.165189
62	2.164349
63	2.16672
64	2.163154
65	2.164597
66	2.162924
67	2.166184
68	2.164561
69	2.166252
70	2.162834
71	2.167342
72	2.163421
73	2.166997
74	2.163349
75	2.164491
76	2.164215
77	2.164861
78	2.164627
79	2.165515
80	2.163362
81	2.165646
82	2.165097
83	2.166999
84	2.163235
85	2.166521
86	2.163386
87	2.166116
88	2.164802
89	2.165992
90	2.163537
91	2.165774
92	2.164395
93	2.167285
94	2.163159
95	2.165759
96	2.163262
97	2.166152
98	2.164643
99	2.165276
100	2.163342
101	2.166563
102	2.164499
103	2.167456
104	2.163623
105	2.166058
106	2.163905
107	2.167263
108	2.16532
109	2.167126
110	2.163648
111	2.165789
112	2.164471
113	2.166967
114	2.163869
115	2.16712
116	2.16474
117	2.166749
118	2.164733
119	2.165732
120	2.163756
121	2.165515
122	2.164809
123	2.167058
124	2.163827
125	2.167047
126	2.164103
127	2.167565
128	2.165476
129	2.165429
130	2.163795
131	2.165127
132	2.164889
133	2.16756
134	2.163975
135	2.166375
136	2.165113
137	2.167167
138	2.164868
139	2.166352
140	2.164752
141	2.16645
142	2.165099
143	2.166927
144	2.16353
145	2.166816
146	2.164778
147	2.166603
148	2.165385
149	2.166835
150	2.164595
151	2.167501
152	2.165601
153	2.167342
154	2.164248
155	2.166649
156	2.165124
157	2.168139
158	2.165466
159	2.16674
160	2.165323
161	2.166929
162	2.165619
163	2.16657
164	2.161753
165	2.163522
166	2.162375
167	2.165396
168	2.163402
169	2.165476
170	2.164231
171	2.16604
172	2.163644
173	2.166097
174	2.163468
175	2.165485
176	2.163377
177	2.166827
178	2.164216
179	2.165602
180	2.163948
181	2.166129
182	2.164522
183	2.167237
184	2.163559
185	2.166315
186	2.161882
187	2.165643
188	2.164126
189	2.165374
190	2.164071
191	2.165402
192	2.165771
193	2.16852
194	2.164853
195	2.167825
196	2.165141
197	2.168181
198	2.165794
199	2.167197
200	2.165417
201	2.167671
202	2.165918
203	2.167139
204	2.16422
205	2.166772
206	2.164646
207	2.167657
208	2.165123
209	2.167023
210	2.164855
211	2.167603
212	2.165209
213	2.16808
214	2.164386
215	2.166974
216	2.165032
217	2.167197
218	2.165672
219	2.166956
220	2.164941
221	2.166834
222	2.165473
223	2.167849
224	2.164472
225	2.167235
226	2.165114
227	2.167575
228	2.16546
229	2.166965
230	2.164998
231	2.16798
232	2.165567
233	2.167932
234	2.164416
235	2.167757
236	2.164909
237	2.16807
238	2.165577
239	2.167024
240	2.16535
241	2.167317
242	2.165569
243	2.168508
244	2.164386
245	2.167028
246	2.165561
247	2.167771
248	2.166066
249	2.167731
250	2.165215
251	2.16734
252	2.166023
253	2.168094
254	2.164572
255	2.167798
256	2.165395
257	2.166755
258	2.165413
259	2.166255
260	2.164383
261	2.165595
262	2.165037
263	2.167063
264	2.163953
265	2.166955
266	2.16588
267	2.168561
268	2.166331
269	2.16735
270	2.165789
271	2.167875
272	2.166309
273	2.168893
274	2.164587
275	2.168046
276	2.166011
277	2.168364
278	2.166003
279	2.16732
280	2.165577
281	2.1682
282	2.166131
283	2.168647
284	2.16513
285	2.168053
286	2.165958
287	2.168307
288	2.166167
289	2.167621
290	2.166228
291	2.167971
292	2.166203
293	2.168832
294	2.165335
295	2.168069
296	2.166111
297	2.168185
298	2.166693
299	2.167516
300	2.166198
301	2.168055
302	2.166407
303	2.16901
304	2.165002
305	2.168081
306	2.166331
307	2.168602
308	2.165305
309	2.166669
310	2.164096
311	2.166257
312	2.164834
313	2.167755
314	2.164164
315	2.166923
316	2.164965
317	2.167345
318	2.165453
319	2.166561
320	2.16515
321	2.167086
322	2.163512
323	2.168154
324	2.164034
325	2.167292
326	2.165253
327	2.167642
328	2.166883
329	2.168005
330	2.166363
331	2.168767
332	2.166704
333	2.169043
334	2.165235
335	2.168908
336	2.166412
337	2.16882
338	2.167009
339	2.168202
340	2.16654
341	2.168361
342	2.167217
343	2.16915
344	2.165319
345	2.168538
346	2.166678
347	2.168183
348	2.166369
349	2.167822
350	2.166474
351	2.168397
352	2.166104
353	2.16832
354	2.164445
355	2.167674
356	2.165458
357	2.168047
358	2.16595
359	2.167111
360	2.165949
361	2.168005
362	2.16773
363	2.168232
364	2.164855
365	2.167956
366	2.166591
367	2.168385
368	2.166714
369	2.167914
370	2.166822
371	2.1687
372	2.167117
373	2.169241
374	2.165313
375	2.168607
376	2.167022
377	2.168972
378	2.167329
379	2.168866
380	2.166813
381	2.16884
