0	2.174411
1	2.187748
2	2.186504
3	2.188234
4	2.186968
5	2.187707
6	2.186782
7	2.188005
8	2.187185
9	2.188481
10	2.186786
11	2.188332
12	2.187097
13	2.188285
14	2.186971
15	2.18809
16	2.186697
17	2.1879
18	2.186855
19	2.187763
20	2.187065
21	2.18791
22	2.187043
23	2.18758
24	2.186477
25	2.187416
26	2.186547
27	2.186634
28	2.185805
29	2.185901
30	2.183504
31	2.187268
32	2.185921
33	2.186002
34	2.185284
35	2.186565
36	2.185786
37	2.186121
38	2.185066
39	2.187056
40	2.185117
41	2.183685
42	2.185202
43	2.187117
44	2.18616
45	2.187413
46	2.186554
47	2.186879
48	2.186729
49	2.187308
50	2.18657
51	2.187628
52	2.187233
53	2.188069
54	2.187535
55	2.188166
56	2.187739
57	2.188666
58	2.187372
59	2.18851
60	2.187241
61	2.188261
62	2.187756
63	2.188043
64	2.186931
65	2.188087
66	2.187511
67	2.188364
68	2.187742
69	2.188275
70	2.187743
71	2.188621
72	2.187082
73	2.188256
74	2.186568
75	2.187546
76	2.187136
77	2.187519
78	2.186829
79	2.188216
80	2.187032
81	2.188651
82	2.187813
83	2.188545
84	2.187739
85	2.188477
86	2.18729
87	2.187888
88	2.187594
89	2.188277
90	2.187816
91	2.188391
92	2.187702
93	2.188101
94	2.18749
95	2.188081
96	2.187519
97	2.188073
98	2.187103
99	2.1879
