0	2.147971
1	2.165451
2	2.16384
3	2.165504
4	2.164258
5	2.164696
6	2.164348
7	2.165559
8	2.164105
9	2.165774
10	2.164013
11	2.165382
12	2.164228
13	2.165467
14	2.163905
15	2.165103
16	2.163731
17	2.164778
18	2.163181
19	2.165121
20	2.163935
21	2.165133
22	2.164133
23	2.165379
24	2.164099
25	2.165672
26	2.164452
27	2.165512
28	2.164289
29	2.16557
30	2.163982
31	2.165374
32	2.163983
33	2.165436
34	2.164275
35	2.16573
36	2.164247
37	2.165667
38	2.164238
39	2.165343
40	2.163649
41	2.164718
42	2.163638
43	2.164617
44	2.163528
45	2.165189
46	2.164268
47	2.165442
48	2.164279
49	2.165569
50	2.164076
51	2.165569
52	2.164159
53	2.165373
54	2.164286
55	2.16549
56	2.164045
57	2.165333
58	2.164121
59	2.165063
60	2.164039
61	2.165578
62	2.164125
63	2.165398
64	2.163839
65	2.165312
66	2.163663
67	2.164568
68	2.163394
69	2.164969
70	2.16401
71	2.165842
72	2.164256
73	2.165673
74	2.164199
75	2.165504
76	2.1644
77	2.165604
78	2.16439
79	2.165772
80	2.164282
81	2.165791
82	2.16431
83	2.16552
84	2.16427
85	2.165825
86	2.164376
87	2.164577
88	2.163242
89	2.161792
90	2.161694
91	2.163589
92	2.162735
93	2.163069
94	2.161377
95	2.1637
96	2.162664
97	2.163495
98	2.163091
99	2.163473
