0	2.170569
1	2.185923
2	2.186522
3	2.186139
4	2.18665
5	2.186011
6	2.186454
7	2.186305
8	2.186318
9	2.185995
10	2.185899
11	2.185741
12	2.185824
13	2.185393
14	2.186153
15	2.186056
16	2.186251
17	2.186343
18	2.186528
19	2.186455
20	2.186419
21	2.186109
22	2.186522
23	2.186338
24	2.186671
25	2.186444
26	2.186698
27	2.186399
28	2.18636
29	2.186261
30	2.186686
31	2.186456
32	2.186662
33	2.186194
34	2.186398
35	2.185853
36	2.186029
37	2.185707
38	2.186319
39	2.185856
40	2.186306
41	2.186316
42	2.186624
43	2.186167
44	2.186707
45	2.186821
46	2.186681
47	2.186943
48	2.186558
49	2.186861
50	2.186828
51	2.186468
52	2.187212
53	2.186747
54	2.186777
55	2.186374
56	2.186608
57	2.186756
58	2.186493
59	2.186975
60	2.186846
61	2.186338
62	2.186348
63	2.186111
64	2.185898
65	2.186478
66	2.186509
67	2.186384
68	2.186924
69	2.186857
70	2.186679
71	2.186411
72	2.187134
73	2.186477
74	2.186843
75	2.186713
76	2.186621
77	2.186301
78	2.186719
79	2.186642
80	2.186829
81	2.186583
82	2.187077
83	2.186634
84	2.187118
85	2.186752
86	2.186726
87	2.186507
88	2.186252
89	2.186434
90	2.186303
91	2.186153
92	2.187085
93	2.186939
94	2.187123
95	2.186674
96	2.18736
97	2.186444
98	2.186706
99	2.186981
