0	2.174694
1	2.188195
2	2.186892
3	2.187645
4	2.187521
5	2.188175
6	2.18771
7	2.189212
8	2.187895
9	2.189056
10	2.187742
11	2.189011
12	2.187827
13	2.188786
14	2.187498
15	2.189105
16	2.187668
17	2.189065
18	2.187688
19	2.188942
20	2.188056
21	2.189064
22	2.187681
23	2.188787
24	2.187758
25	2.188644
26	2.187346
27	2.18837
28	2.187164
29	2.188718
30	2.187468
31	2.188839
32	2.187902
33	2.189155
34	2.187938
35	2.189128
36	2.187902
37	2.18893
38	2.187865
39	2.189294
40	2.187788
41	2.18955
42	2.18791
43	2.189086
44	2.18825
45	2.189278
46	2.187829
47	2.18904
48	2.187838
49	2.188888
50	2.188066
51	2.188552
52	2.187803
53	2.188416
54	2.187414
55	2.189009
56	2.18771
57	2.189138
58	2.187927
59	2.189169
60	2.18804
61	2.189283
62	2.188383
63	2.189433
64	2.18792
65	2.188967
66	2.187962
67	2.189504
68	2.187995
69	2.189746
70	2.188402
71	2.189544
72	2.187926
73	2.189143
74	2.188264
75	2.189094
76	2.187778
77	2.188431
78	2.187387
79	2.18852
80	2.187587
81	2.189371
82	2.187927
83	2.189364
84	2.188414
85	2.189335
86	2.18851
87	2.189141
88	2.188533
89	2.189169
90	2.187962
91	2.189418
92	2.188069
93	2.189337
94	2.188353
95	2.189476
96	2.188747
97	2.189253
98	2.188143
99	2.189152
